"","Survey","areacode","Item.group","FBS.share","NHS.share","NHS.share.original","NEW.FBS","FBS.kcal","NHS.kcal","NEW.FBS.kcal","Partial.FBS","Partial.NHS","Updated.partial.FBS ","FBS.is.updated","DIFFERENCE","Original.Protein","Protein.after.update","Original.Fat","Fat.after.update","Continent","Subregion","UN.population"
"548","Mexico_2004",138,"Sugar Products",0.156199542742642,0.0956020320929846,0.0991267297156858,0.153384205228716,485,214,476,0.181037504656019,0.110804122894745,0.177774488200681,TRUE,0.00281533751392526,0,0,0,0,"Americas","Central America",1.09e+08
"549","Mexico_2004",138,"Pulses",0.0383251596785334,0.0569201206715382,0.059018676629216,0.0383251596785365,119,127,119,0.0444194083536907,0.0659712341672665,0.0444194083536943,TRUE,-3.10168557504653e-15,6.8,6.80000000000055,0.6,0.600000000000048,"Americas","Central America",1.09e+08
"550","Mexico_2004",138,"Oilcrops & Treenuts",0.0148148033197448,0.0148148033197448,0.00107314074137413,0.0148148033197448,46,2,46,NA,NA,NA,FALSE,0,1.4,1.4,4.1,4.1,"Americas","Central America",1.09e+08
"551","Mexico_2004",138,"Vegetables",0.0141706954344235,0.0201902994099911,0.0209346842182847,0.0156610261929994,44,45,49,0.0164240387368825,0.0234008458620463,0.018151353406998,TRUE,-0.00149033075857592,1.8,1.98930583737761,0.3,0.331550972896269,"Americas","Central America",1.09e+08
"552","Mexico_2004",138,"Fruits",0.036715050943908,0.0251512000657411,0.0260784855338322,0.0268427234519345,114,56,83,0.0425532692957696,0.0291506006935515,0.0311111004973716,TRUE,0.00987232749197347,1.8,1.31599714480307,1,0.731109524890594,"Americas","Central America",1.09e+08
"553","Mexico_2004",138,"Stimulants",0.00161030512861229,0.00161030512861229,0.00329785445951187,0.00161030512861229,5,7,5,NA,NA,NA,FALSE,0,0.5,0.5,0.2,0.2,"Americas","Central America",1.09e+08
"554","Mexico_2004",138,"Spices",0.00322060381807747,0.00322060381807747,0.00288220135872013,0.00322060381807747,10,6,10,NA,NA,NA,FALSE,0,0.4,0.4,0.3,0.3,"Americas","Central America",1.09e+08
"555","Mexico_2004",138,"Alcoholic Bev.",0.0167471591714442,0.0167471591714442,0.00319398321522929,0.0167471591714442,52,7,52,NA,NA,NA,FALSE,0,0.4,0.4,0,0,"Americas","Central America",1.09e+08
"556","Mexico_2004",138,"Meat & Offals",0.0933975751157177,0.100675670846638,0.104387425606745,0.100675670846628,290,225,313,0.108249125720755,0.11668454279457,0.116684542794559,TRUE,-0.00727809573091046,21.4,23.0676155504949,21.9,23.6065785306466,"Americas","Central America",1.09e+08
"557","Mexico_2004",138,"Eggs",0.0180354071378223,0.027396595099947,0.0284066647763423,0.0225395708266418,56,61,70,0.0209032948903463,0.0317530456612004,0.026123685043022,TRUE,-0.00450416368881952,4.3,5.37388226469849,3.7,4.62403822776382,"Americas","Central America",1.09e+08
"558","Mexico_2004",138,"Fish Products",0.00644120763615494,0.00631907781452726,0.00655205234511951,0.00631907781453436,20,14,20,0.00746545179931852,0.00732390158884198,0.00732390158885021,TRUE,0.000122129821620582,3,2.9431178925509,0.7,0.686727508261876,"Americas","Central America",1.09e+08
"559","Mexico_2004",138,"Milk",0.0524957907214859,0.0935953573791657,0.0970460720389687,0.0616067458345929,163,210,191,0.060843372459937,0.108478358193598,0.0714030997789057,TRUE,-0.00911095511310702,9.8,11.5008479895495,8.8,10.3272920722485,"Americas","Central America",1.09e+08
"560","Mexico_2004",138,"Veg. Oils",0.0772945560253303,0.0772945560253303,0.0847230244910179,0.0772945560253303,240,183,240,NA,NA,NA,FALSE,0,0,0,27.1,27.1,"Americas","Central America",1.09e+08
"561","Mexico_2004",138,"Animal Fats",0.0235104529459953,0.0235104529459953,0.0102175094219429,0.0235104529459953,73,22,73,NA,NA,NA,FALSE,0,0,0,8.2,8.2,"Americas","Central America",1.09e+08
"562","Mexico_2006",138,"Grand Total",0.999999522417382,0.999999522417382,0,0.999999522417382,3078,2198,3078,NA,NA,NA,FALSE,0,88,91.8183102936452,89.2,93.8247638917204,"Americas","Central America",1.12e+08
"563","Mexico_2006",138,"Cereals",0.438089459391974,0.413587813508353,0.429666543441229,0.413587813508357,1348,944,1273,0.506576908088885,0.478244868253825,0.47824486825383,TRUE,0.0245016458836163,34.8,32.8536914128606,12.2,11.5176734263477,"Americas","Central America",1.12e+08
"564","Mexico_2006",138,"Starchy Roots",0.0100747515237541,0.00773238251385227,0.00803298830086347,0.00906330521183724,31,18,28,0.0116497586674432,0.0089412021724155,0.0104801908214149,TRUE,0.00101144631191691,0.5,0.449802915261377,0,0,"Americas","Central America",1.12e+08
"565","Mexico_2006",138,"Sugar Products",0.151771207568657,0.0996894304392641,0.103564978453115,0.15177120756865,467,228,467,0.175497920387662,0.115274089249155,0.175497920387655,TRUE,6.0507154842071e-15,0,0,0,0,"Americas","Central America",1.12e+08
"566","Mexico_2006",138,"Pulses",0.0373739262704121,0.0548459409880491,0.0569781437374017,0.039636204579254,115,125,122,0.0432166709500023,0.0634201225601558,0.045832615995839,TRUE,-0.00226227830884196,6.7,7.1055571940602,0.6,0.636318554691958,"Americas","Central America",1.12e+08
"567","Mexico_2006",138,"Oilcrops & Treenuts",0.0126746853048124,0.0126746853048124,0.00135039932117879,0.0126746853048124,39,3,39,NA,NA,NA,FALSE,0,1.2,1.2,3.5,3.5,"Americas","Central America",1.12e+08
"568","Mexico_2006",138,"Vegetables",0.0142996357958205,0.0220733343464637,0.0229314621009162,0.0164803542623979,44,50,51,0.0165351280039873,0.0255241052363212,0.0190567627854869,TRUE,-0.00218071846657748,1.8,2.07450302202709,0.4,0.461000671561576,"Americas","Central America",1.12e+08
"569","Mexico_2006",138,"Fruits",0.0363989429803619,0.0299410470308357,0.0311050416974885,0.0311501887981026,112,68,96,0.0420892664669146,0.0346217940300951,0.0360199634787583,TRUE,0.00524875418225923,1.7,1.45485875744648,1.1,0.94137919599478,"Americas","Central America",1.12e+08
"570","Mexico_2006",138,"Stimulants",0.000974973543466176,0.000974973543466176,0.00252097334935221,0.000974973543466176,3,6,3,NA,NA,NA,FALSE,0,0.3,0.3,0.1,0.1,"Americas","Central America",1.12e+08
"571","Mexico_2006",138,"Spices",0.0032499009820161,0.0032499009820161,0.00217561345183522,0.0032499009820161,10,5,10,NA,NA,NA,FALSE,0,0.4,0.4,0.3,0.3,"Americas","Central America",1.12e+08
"572","Mexico_2006",138,"Alcoholic Bev.",0.0181995364674079,0.0181995364674079,0.00375856890049261,0.0181995364674079,56,8,56,NA,NA,NA,FALSE,0,0.4,0.4,0,0,"Americas","Central America",1.12e+08
"573","Mexico_2006",138,"Meat & Offals",0.0968475820773406,0.108477396165461,0.112694587049231,0.108477396165456,298,248,334,0.111987968742081,0.125435896182712,0.125435896182706,TRUE,-0.0116298140881151,22.2,24.8658577036025,22.5,25.2018828077053,"Americas","Central America",1.12e+08
"574","Mexico_2006",138,"Eggs",0.0207994702484661,0.0280710655596066,0.0291623624192319,0.0232650988871512,64,64,72,0.0240510952785269,0.0324594744134728,0.0269021808399418,TRUE,-0.00246562863868513,4.9,5.4808600019728,4.2,4.69788000169097,"Americas","Central America",1.12e+08
"575","Mexico_2006",138,"Fish Products",0.0071498016536035,0.00754308930646631,0.00783633608951202,0.00714980165361183,22,17,22,0.00826754521818019,0.00872231635888121,0.00826754521818982,TRUE,-8.32754004642666e-15,3.5,3.50000000000408,0.8,0.800000000000932,"Americas","Central America",1.12e+08
"576","Mexico_2006",138,"Milk",0.0519986756211653,0.0928419532732022,0.0964512972731078,0.0642220824967383,160,212,198,0.0601277381963174,0.107356131542966,0.074262056036181,TRUE,-0.012223406875573,9.5,11.7331792864101,8.8,10.8686292337272,"Americas","Central America",1.12e+08
"577","Mexico_2006",138,"Veg. Oils",0.0789729967217982,0.0789729967217982,0.0837093694806208,0.0789729967217982,243,184,243,NA,NA,NA,FALSE,0,0,0,27.5,27.5,"Americas","Central America",1.12e+08
"578","Mexico_2006",138,"Animal Fats",0.021124453848945,0.021124453848945,0.00806133493442423,0.021124453848945,65,18,65,NA,NA,NA,FALSE,0,0,0,7.3,7.3,"Americas","Central America",1.12e+08
"579","Mexico_2008",138,"Grand Total",0.99999936482125,0.99999936482125,0,0.99999936482125,3070,2121,3070,NA,NA,NA,FALSE,0,88,90.9722159067386,91.2,94.506963006796,"Americas","Central America",1.15e+08
"580","Mexico_2008",138,"Cereals",0.428804287893042,0.422903543860459,0.443170050476515,0.422903543860697,1316,940,1298,0.498673850982421,0.49181163706929,0.491811637069567,TRUE,0.00590074403234514,33.9,33.4335046119072,12.2,12.0321167039902,"Americas","Central America",1.15e+08
"581","Mexico_2008",138,"Starchy Roots",0.010426833767972,0.00799221300878098,0.00837521816485229,0.00871875811202091,32,18,27,0.0121257867410251,0.00929446778282854,0.0101393964712176,TRUE,0.00170807565595113,0.6,0.501710776600402,0.1,0.0836184627667337,"Americas","Central America",1.15e+08
"582","Mexico_2008",138,"Sugar Products",0.153144202400262,0.0901617596673739,0.0944825177346484,0.147566907155892,470,200,453,0.178097587460737,0.104852757246438,0.171611525226514,TRUE,0.00557729524437003,0,0,0,0,"Americas","Central America",1.15e+08
"583","Mexico_2008",138,"Pulses",0.0358423225105769,0.0568645983915341,0.0595896802127961,0.0371937890043159,110,126,114,0.0416824866242046,0.0661301415706651,0.0432541616748856,TRUE,-0.00135146649373898,6.3,6.53754707603122,0.5,0.51885294254216,"Americas","Central America",1.15e+08
"584","Mexico_2008",138,"Oilcrops & Treenuts",0.0140110660190297,0.0140110660190297,0.0011742039480972,0.0140110660190297,43,2,43,NA,NA,NA,FALSE,0,1.3,1.3,3.7,3.7,"Americas","Central America",1.15e+08
"585","Mexico_2008",138,"Vegetables",0.0140110660190297,0.0235371261962763,0.0246650792028304,0.0162385627063175,43,52,50,0.0162940354034456,0.0273722761006625,0.0188844814005189,TRUE,-0.0022274966872878,1.8,2.08616623686395,0.4,0.463592497080877,"Americas","Central America",1.15e+08
"586","Mexico_2008",138,"Fruits",0.0358423225105769,0.0273683130484276,0.0286798653054814,0.0279839948503315,110,61,86,0.0416824866242046,0.0318277182576963,0.0325437195286813,TRUE,0.00785832766024536,1.7,1.32727981652208,1,0.78075283324828,"Americas","Central America",1.15e+08
"587","Mexico_2008",138,"Stimulants",0.000651677110498252,0.000651677110498252,0.00223882857628579,0.000651677110498252,2,5,2,NA,NA,NA,FALSE,0,0.2,0.2,0.1,0.1,"Americas","Central America",1.15e+08
"588","Mexico_2008",138,"Spices",0.00358423225105769,0.00358423225105769,0.00124327845664984,0.00358423225105769,11,3,11,NA,NA,NA,FALSE,0,0.5,0.5,0.3,0.3,"Americas","Central America",1.15e+08
"589","Mexico_2008",138,"Alcoholic Bev.",0.0182469590939511,0.0182469590939511,0.00301389587032072,0.0182469590939511,56,6,56,NA,NA,NA,FALSE,0,0.5,0.5,0,0,"Americas","Central America",1.15e+08
"590","Mexico_2008",138,"Meat & Offals",0.0997067770592133,0.107670386777385,0.112830198364817,0.107670386649827,306,239,331,0.1159530440553,0.125214247914513,0.12521424776617,TRUE,-0.00796360959061398,22.6,24.4050686428365,23.1,24.9450037898019,"Americas","Central America",1.15e+08
"591","Mexico_2008",138,"Eggs",0.0205278371240122,0.0299481375694278,0.0313833209274316,0.0247205318371942,63,67,76,0.0238726521165863,0.0348279005438094,0.0287485063877488,TRUE,-0.00419269471318194,4.8,5.78037287132079,4.2,5.05782626240569,"Americas","Central America",1.15e+08
"592","Mexico_2008",138,"Fish Products",0.00782012532597903,0.00690204107011875,0.0072328026895059,0.00690204107013734,24,15,21,0.00909434005576883,0.00802666273928087,0.00802666273930249,TRUE,0.000918084255841685,3.8,3.35387925042472,0.9,0.794339822469012,"Americas","Central America",1.15e+08
"593","Mexico_2008",138,"Milk",0.0537634837658654,0.0865411387867458,0.0906883884072438,0.0599907431301496,165,192,184,0.0625237299363069,0.100642190774816,0.0697656617358055,TRUE,-0.00622725936428427,9.9,11.0466866242317,8.9,9.9308596924911,"Americas","Central America",1.15e+08
"594","Mexico_2008",138,"Veg. Oils",0.0827631396129895,0.0827631396129895,0.0821928574279615,0.0827631396129895,254,174,254,NA,NA,NA,FALSE,0,0,0,28.7,28.7,"Americas","Central America",1.15e+08
"595","Mexico_2008",138,"Animal Fats",0.0208536675359441,0.0208536675359441,0.0090398142345632,0.0208536675359441,64,19,64,NA,NA,NA,FALSE,0,0,0,7.1,7.1,"Americas","Central America",1.15e+08
"596","Moldova_2003",146,"Grand Total",1.00000171104443,1.00000171104443,0,1.00000171104443,2554,2497,2554,NA,NA,NA,FALSE,0,68.9,71.6259752352446,52.3,54.2714404450339,"Europe","Eastern Europe",3896000
"597","Moldova_2003",146,"Cereals",0.516848965790909,0.527383274758074,0.489410102853331,0.516852798565048,1320,1222,1320,0.578001052174457,0.589781750347345,0.578005338431433,TRUE,-3.83277413906757e-06,34,34.0002521323043,4.6,4.60003411201764,"Europe","Eastern Europe",3896000
"598","Moldova_2003",146,"Starchy Roots",0.0501567028914611,0.0441920601862651,0.0410100997817612,0.0500068339353347,128,102,128,0.056091100038293,0.0494207379254998,0.0559234990173704,TRUE,0.000149868956126405,3,2.99103595646324,0.2,0.19940239709755,"Europe","Eastern Europe",3896000
"599","Moldova_2003",146,"Sugar Products",0.107367059198923,0.0672725135722588,0.0624286915463985,0.0933975716790704,274,156,239,0.120070421522252,0.0752320043200326,0.104448104328569,TRUE,0.0139694875198523,0,0,0,0,"Europe","Eastern Europe",3896000
"600","Moldova_2003",146,"Pulses",0.00078370141925419,0.0406765629056497,0.0377477288116621,0.00200519360003804,2,94,5,0.000876426722120579,0.0454892970953868,0.00224244235230675,TRUE,-0.00122149218078385,0.2,0.511723865945346,0,0,"Europe","Eastern Europe",3896000
"601","Moldova_2003",146,"Oilcrops & Treenuts",0.0105799319633135,0.0105799319633135,0.00236284665551519,0.0105799319633135,27,6,27,NA,NA,NA,FALSE,0,0.8,0.8,2.5,2.5,"Europe","Eastern Europe",3896000
"602","Moldova_2003",146,"Vegetables",0.0254702471828427,0.0274028416358976,0.0254297551427856,0.0255261473841491,65,64,65,0.0284838137352146,0.0306450672178117,0.0285463278879177,TRUE,-5.59002013064518e-05,2.7,2.70592575888424,0.6,0.601316835307608,"Europe","Eastern Europe",3896000
"603","Moldova_2003",146,"Fruits",0.02586210376562,0.0467672367862892,0.0433998559704865,0.0316330701133843,66,108,81,0.0289220336643194,0.0523006020306186,0.0353758041888803,TRUE,-0.0057709663477643,0.6,0.733886239110277,0.5,0.61157186592523,"Europe","Eastern Europe",3896000
"604","Moldova_2003",146,"Stimulants",0.0031347978461498,0.0031347978461498,0.000396628372408945,0.0031347978461498,8,1,8,NA,NA,NA,FALSE,0,0.2,0.2,0.6,0.6,"Europe","Eastern Europe",3896000
"605","Moldova_2003",146,"Spices",0,0,0.00100578739962802,0,0,3,0,NA,NA,NA,FALSE,0,0,0,0,0,"Europe","Eastern Europe",3896000
"606","Moldova_2003",146,"Alcoholic Bev.",0.0270376343596171,0.0270376343596171,0.0163234310391346,0.0270376343596171,69,41,69,NA,NA,NA,FALSE,0,0.2,0.2,0,0,"Europe","Eastern Europe",3896000
"607","Moldova_2003",146,"Meat & Offals",0.0458465937155891,0.0626903898027784,0.0581764943823212,0.062690389004588,117,145,160,0.051271031113847,0.0701077368158877,0.0701077359232576,TRUE,-0.0168437952889989,9.1,12.4432917193534,8.5,11.6228549026928,"Europe","Eastern Europe",3896000
"608","Moldova_2003",146,"Eggs",0.0125392148772001,0.012665639405281,0.0117536755159429,0.012539831383601,32,29,32,0.0140228187965366,0.014164201511968,0.0140235082462056,TRUE,-6.16506400891864e-07,2.5,2.50012291567035,2.3,2.30011308241672,"Europe","Eastern Europe",3896000
"609","Moldova_2003",146,"Fish Products",0.00626958786143264,0.00766204464848947,0.00711035453523669,0.00762884211397521,16,18,19,0.00701138750478663,0.0085685957828272,0.00853146481971357,TRUE,-0.00135925425254257,2.2,2.67696266831012,0.7,0.851760849007765,"Europe","Eastern Europe",3896000
"610","Moldova_2003",146,"Milk",0.103056558479703,0.0574881714819509,0.0533488513277901,0.0919200496480644,263,133,235,0.115249914728173,0.0642900069526224,0.102795766131035,TRUE,0.0111365088316383,13.3,11.8627739792033,13.1,11.6843864005686,"Europe","Eastern Europe",3896000
"611","Moldova_2003",146,"Veg. Oils",0.0442788541498013,0.0442788541498013,0.124931901553735,0.0442788541498013,113,312,113,NA,NA,NA,FALSE,0,0,0,12.8,12.8,"Europe","Eastern Europe",3896000
"612","Moldova_2003",146,"Animal Fats",0.0207680464981845,0.0207680464981845,0.0251637951118626,0.0207680464981845,53,63,53,NA,NA,NA,FALSE,0,0,0,5.9,5.9,"Europe","Eastern Europe",3896000
"613","Moldova_2006",146,"Grand Total",1.00000303446641,1.00000303446641,0,1.00000303446641,2699,2696,2699,NA,NA,NA,FALSE,0,74.7,75.749086082617,67.8,67.5346882907278,"Europe","Eastern Europe",3716000
"614","Moldova_2006",146,"Cereals",0.432442957283372,0.485077734486563,0.459108436435075,0.441260509193156,1167,1238,1191,0.503893204895913,0.565224546121847,0.514167633965285,TRUE,-0.00881755190978462,30.2,30.8157807941846,4.2,4.28563838859521,"Europe","Eastern Europe",3716000
"615","Moldova_2006",146,"Starchy Roots",0.0605048149442143,0.0337811156601298,0.031972597563503,0.0604305260782481,163,86,163,0.0705017034047709,0.0393625895583451,0.0704151401849767,TRUE,7.42888659661656e-05,3.9,3.89521151205015,0.2,0.199754436515393,"Europe","Eastern Europe",3716000
"616","Moldova_2006",146,"Sugar Products",0.0994801092041847,0.0682498770074632,0.0645960267645526,0.0994231797240962,268,174,268,0.115916678040486,0.0795264408399348,0.115850342405481,TRUE,5.69294800884523e-05,0,0,0,0,"Europe","Eastern Europe",3716000
"617","Moldova_2006",146,"Pulses",0.00111358618757721,0.0271871552440046,0.025731653810918,0.00156512276346422,3,69,4,0.00129757810489304,0.0316791441672786,0.00182371966534477,TRUE,-0.000451536575887014,0.2,0.281095936879283,0,0,"Europe","Eastern Europe",3716000
"618","Moldova_2006",146,"Oilcrops & Treenuts",0.00705270758120604,0.00705270758120604,0.00579171456707962,0.00705270758120604,19,16,19,NA,NA,NA,FALSE,0,0.6,0.6,1.7,1.7,"Europe","Eastern Europe",3716000
"619","Moldova_2006",146,"Vegetables",0.0345211495843702,0.0261056755476761,0.0247080726050248,0.0302768714159189,93,67,82,0.0402248953481301,0.0304189773382562,0.0352793576933932,TRUE,0.00424427816845132,3.9,3.42050597803804,0.8,0.701642251905239,"Europe","Eastern Europe",3716000
"620","Moldova_2006",146,"Fruits",0.0215292983790121,0.0496462329509705,0.0469883541637653,0.0259761401370149,58,127,70,0.0250864697335145,0.0578490157171893,0.030268039481306,TRUE,-0.00444684175800281,0.7,0.844583867797405,0.4,0.482619353027088,"Europe","Eastern Europe",3716000
"621","Moldova_2006",146,"Stimulants",0.00705270758120604,0.00705270758120604,0.000579281630090589,0.00705270758120604,19,2,19,NA,NA,NA,FALSE,0,0.3,0.3,1.6,1.6,"Europe","Eastern Europe",3716000
"622","Moldova_2006",146,"Spices",0.000371194160830003,0.000371194160830003,0.00128965660211202,0.000371194160830003,1,3,1,NA,NA,NA,FALSE,0,0,0,0,0,"Europe","Eastern Europe",3716000
"623","Moldova_2006",146,"Alcoholic Bev.",0.0367483145493502,0.0367483145493502,0.0222097334984442,0.0367483145493502,99,60,99,NA,NA,NA,FALSE,0,0.4,0.4,0,0,"Europe","Eastern Europe",3716000
"624","Moldova_2006",146,"Meat & Offals",0.0694133266006465,0.0786199038247005,0.0744108800537702,0.0786199037701051,187,201,212,0.0808821210154818,0.0916098519807254,0.0916098519171094,TRUE,-0.00920657716945862,14.4,16.3099316764192,13.8,15.6303511899017,"Europe","Eastern Europe",3716000
"625","Moldova_2006",146,"Eggs",0.0133630268407521,0.0148113671396592,0.0140184204005,0.0147227243648437,36,38,40,0.0155709286241984,0.0172585704800883,0.0171552817315022,TRUE,-0.0013596975240916,2.8,3.08490199958636,2.6,2.86455185675876,"Europe","Eastern Europe",3716000
"626","Moldova_2006",146,"Fish Products",0.00890869691079203,0.0128220711273444,0.012135624063152,0.0124990702705026,24,33,34,0.0103806334736624,0.0149405936781789,0.0145642251093378,TRUE,-0.00359037335971053,3.4,4.77026430972501,1.1,1.5433208060875,"Europe","Eastern Europe",3716000
"627","Moldova_2006",146,"Milk",0.11692662379735,0.0619024567437602,0.0585884243011052,0.0934295409770218,316,158,252,0.13624578735895,0.0721302701181564,0.108866406636878,TRUE,0.0234970828203287,13.8,11.0268100079369,13.8,11.0268100079369,"Europe","Eastern Europe",3716000
"628","Moldova_2006",146,"Veg. Oils",0.0671861986865384,0.0671861986865384,0.124780592583393,0.0671861986865384,181,336,181,NA,NA,NA,FALSE,0,0,0,20.4,20.4,"Europe","Eastern Europe",3716000
"629","Moldova_2006",146,"Animal Fats",0.0233852877085981,0.0233852877085981,0.0330905309575145,0.0233852877085981,63,89,63,NA,NA,NA,FALSE,0,0,0,7.1,7.1,"Europe","Eastern Europe",3716000
"630","Mozambique_2002_03",144,"Grand Total",0.999999255306859,0.999999255306859,0,0.999999255306859,2071,1955,2071,NA,NA,NA,FALSE,0,39.66624,44.9316133727007,37.42286,38.4852604100149,"Africa","Eastern Africa",19600000
"631","Mozambique_2002_03",144,"Cereals",0.368820626990845,0.515629998121211,0.484996887560762,0.489439268557684,764,948,1013,0.414332213273134,0.579257510879092,0.549834907713344,TRUE,-0.120618641566839,19.74442,26.2016106901081,6.155584,8.16869857601583,"Africa","Eastern Africa",19600000
"632","Mozambique_2002_03",144,"Starchy Roots",0.384384810218348,0.178252364566252,0.167662553245507,0.270125679456291,796,328,559,0.431816979613494,0.200248281487082,0.303458544453405,TRUE,0.114259130762058,7.066494,4.96596494549171,0.8444158,0.593411564804178,"Africa","Eastern Africa",19600000
"633","Mozambique_2002_03",144,"Sugar Products",0.0369345099591846,0.0180300152190727,0.0169588683664363,0.0267402983783326,76,33,55,0.0414921404543012,0.0202548761223491,0.0300399874623974,TRUE,0.010194211580852,0,0,0,0,"Africa","Eastern Africa",19600000
"634","Mozambique_2002_03",144,"Pulses",0.0476182969466526,0.0529290344741405,0.0497845685376901,0.0480053588773843,99,97,99,0.0534942812910884,0.0594603511712619,0.0539291057415057,TRUE,-0.00038706193073175,6.466494,6.51905643530736,0.5,0.504064214341447,"Africa","Eastern Africa",19600000
"635","Mozambique_2002_03",144,"Oilcrops & Treenuts",0.00950280604963324,0.00950280604963324,0.130048841496087,0.00950280604963324,20,254,20,NA,NA,NA,FALSE,0,0.8111686,0.8111686,1.666753,1.666753,"Africa","Eastern Africa",19600000
"636","Mozambique_2002_03",144,"Vegetables",0.00263047156391126,0.0725561565454589,0.0682456610867059,0.00937732516347485,5,133,19,0.00295506548513743,0.0815094133247005,0.0105344647376808,TRUE,-0.00674685359956359,0.3,1.06946510566322,0.0444157,0.15833680431202,"Africa","Eastern Africa",19600000
"637","Mozambique_2002_03",144,"Fruits",0.010629794320072,0.0176096575395617,0.0165634837554401,0.0111554593788538,22,32,23,0.0119414856029269,0.0197826473071139,0.0125320164770334,TRUE,-0.00052566505878179,0.3,0.314835613266454,0.1,0.104945204422151,"Africa","Eastern Africa",19600000
"638","Mozambique_2002_03",144,"Stimulants",0.000483171591021856,0.000483171591021856,2.2928604127754e-05,0.000483171591021856,1,0,1,NA,NA,NA,FALSE,0,0.2,0.2,0.1,0.1,"Africa","Eastern Africa",19600000
"639","Mozambique_2002_03",144,"Spices",0,0,0.000214716483066757,0,0,0,0,NA,NA,NA,FALSE,0,0,0,0,0,"Africa","Eastern Africa",19600000
"640","Mozambique_2002_03",144,"Alcoholic Bev.",0.00757012934434141,0.00757012934434141,0.00877360692200834,0.00757012934434141,16,17,16,NA,NA,NA,FALSE,0,0,0,0,0,"Africa","Eastern Africa",19600000
"641","Mozambique_2002_03",144,"Meat & Offals",0.0366157214104545,0.0198960546222881,0.018714048061029,0.031334224005719,76,37,65,0.0411340141584941,0.022351180340194,0.0352007925625266,TRUE,0.00528149740473546,3.48909,2.98581929905385,6.767011,5.79092887850691,"Africa","Eastern Africa",19600000
"642","Mozambique_2002_03",144,"Eggs",0.000214604915885939,0.000214604915885939,0.000482201553450392,0.000214604915885939,0,1,0,NA,NA,NA,FALSE,0,0.0444157,0.0444157,0.0444157,0.0444157,"Africa","Eastern Africa",19600000
"643","Mozambique_2002_03",144,"Fish Products",0.00252254418189306,0.0152534945033765,0.0143472982284164,0.00397913011691874,5,28,8,0.0028338201214244,0.0171357393682064,0.00447014528904223,TRUE,-0.00145658593502568,0.8997416,1.41927698381,0.1888315,0.297867967612388,"Africa","Eastern Africa",19600000
"644","Mozambique_2002_03",144,"Milk",0.00365077843696407,0.00365077843696407,0.00146678596086738,0.00365077843696407,8,3,8,NA,NA,NA,FALSE,0,0.4,0.4,0.4,0.4,"Africa","Eastern Africa",19600000
"645","Mozambique_2002_03",144,"Veg. Oils",0.0845023879928127,0.0845023879928127,0.0211329693516797,0.0845023879928127,175,41,175,NA,NA,NA,FALSE,0,0,0,19.74467,19.74467,"Africa","Eastern Africa",19600000
"646","Mozambique_2002_03",144,"Animal Fats",0.00391934607797955,0.00391934607797955,0.000584580786725553,0.00391934607797955,8,1,8,NA,NA,NA,FALSE,0,0,0,0.9111685,0.9111685,"Africa","Eastern Africa",19600000
"647","Nepal_1995_96",149,"Grand Total",1.00000291737511,1.00000291737511,0,1.00000291737511,2238,2227,2238,NA,NA,NA,FALSE,0,56.59999,54.0259369319056,37.24038,34.65172068574,"Asia","Southern Asia",20600000
"648","Nepal_1995_96",149,"Cereals",0.721002675286585,0.807858125274332,0.816125918820819,0.784627382981691,1614,1818,1756,0.798922459873061,0.895164501873822,0.869423180220976,TRUE,-0.0636247076951054,37.43192,40.7350907788323,7.707981,8.38816992974217,"Asia","Southern Asia",20600000
"649","Nepal_1995_96",149,"Starchy Roots",0.0300737143846076,0.0144459040780373,0.0145937465627174,0.0162795498616944,67,33,36,0.0333238234714184,0.0160070934778826,0.0180389039693387,TRUE,0.0137941645229133,1.507981,0.81630262115386,0.1,0.05413215558776,"Asia","Southern Asia",20600000
"650","Nepal_1995_96",149,"Sugar Products",0.0277275282626075,0.0156203738949029,0.0157802361559133,0.0186109965930348,62,35,42,0.0307240816782783,0.0173084899182828,0.020622313464907,TRUE,0.0091165316695727,0.1,0.067121008467722,0.2,0.134242016935444,"Asia","Southern Asia",20600000
"651","Nepal_1995_96",149,"Pulses",0.0298950530820868,0.0283094045362551,0.0285991290618954,0.0283501218030846,67,64,63,0.0331258539878277,0.0313688421484104,0.0314139597881776,TRUE,0.00154493127900225,4.476056,4.24474017319823,0.4,0.379328602966382,"Asia","Southern Asia",20600000
"652","Nepal_1995_96",149,"Oilcrops & Treenuts",0.00220323474173615,0.00220323474173615,0.00029156484530676,0.00220323474173615,5,1,5,NA,NA,NA,FALSE,0,0.1,0.1,0.3920188,0.3920188,"Asia","Southern Asia",20600000
"653","Nepal_1995_96",149,"Vegetables",0.0152607757840103,0.00403073964554066,0.0040719911006989,0.00718837235274138,34,9,16,0.0169100295280965,0.00446634741187781,0.00796522997678605,TRUE,0.00807240343126889,2.2,1.03627884976862,0.3,0.141310752241176,"Asia","Southern Asia",20600000
"654","Nepal_1995_96",149,"Fruits",0.0247737864884493,0.00537761090757262,0.00543264653247526,0.0135890616214844,55,12,30,0.0274511248295366,0.00595877696682668,0.0150576508383795,TRUE,0.0111847248669649,0.5840377,0.320359760033873,0.4840377,0.265507177737581,"Asia","Southern Asia",20600000
"655","Nepal_1995_96",149,"Stimulants",0,0,9.17512259633413e-05,0,0,0,0,NA,NA,NA,FALSE,0,0,0,0,0,"Asia","Southern Asia",20600000
